species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp,class_other,class_Actinopterygii,class_Aves,class_Mammalia,class_Reptilia,class_Amphibia,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Motacilla_flava,2.653885e+00,6.667224e+00,3.906317e+02,2.800000e-01,1.000000e+00,1.800000e+01,1.351657e-01,3.147500e+02,False,False,1.177860e+03,9.763700e-01,2.552700e-02,8.828024e+02,1.468000e-12,5.471136e-02,8.055000e+02,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Myadestes_obscurus,2.960102e+00,1.007466e+01,9.677012e+02,2.800000e-01,4.100000e+00,5.200000e+01,6.758285e-02,3.147500e+02,False,False,1.355562e+03,9.556400e-01,3.899800e-02,6.399396e+02,7.287000e-16,5.228626e-02,7.895000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Myadestes_palmeri,2.960102e+00,1.007466e+01,9.677012e+02,2.800000e-01,3.600000e+00,4.300000e+01,1.261546e-01,3.147500e+02,False,False,1.109073e+03,9.186200e-01,4.246000e-02,4.965476e+02,3.318000e-16,5.186862e-02,1.568000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Mycteria_americana,4.421034e+00,1.355784e+01,1.452310e+03,2.800000e-01,6.200000e+01,2.115000e+03,5.577322e-02,3.126500e+02,False,False,3.418664e+04,9.955800e-01,3.741600e-02,1.386150e+04,6.377000e-15,3.911342e-03,1.252000e+05,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Mycteria_cinerea,4.126299e+00,2.181044e+01,1.468447e+03,2.800000e-01,4.100000e+01,2.300000e+03,4.647769e-02,3.126500e+02,False,False,3.089468e+04,9.969200e-01,7.176500e-02,9.394682e+03,6.793000e-17,5.370424e-04,3.469000e+05,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Myiarchus_cinerascens,3.062175e+00,8.899759e+00,5.282405e+02,2.800000e-01,3.700000e+00,2.820000e+01,1.351657e-01,3.147500e+02,False,False,1.453725e+03,8.756400e-01,3.690100e-02,7.934055e+02,7.632000e-14,9.150708e-02,1.201000e+04,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Myiobius_atricaudus,4.491190e+00,1.251787e+01,4.927286e+02,2.800000e-01,1.600000e+00,1.000000e+01,4.505523e-02,3.147500e+02,False,False,5.786241e+02,9.178900e-01,2.219500e-02,4.217193e+02,5.540000e-13,1.082549e-01,3.719000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Myioborus_miniatus,2.898859e+00,5.817651e+00,2.929737e+02,2.800000e-01,1.300000e+00,9.500000e+00,1.802209e-01,3.147500e+02,False,False,1.090854e+03,9.321400e-01,2.839900e-02,9.120355e+02,9.133000e-12,1.341022e-01,1.604000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Myioborus_pictus,2.755957e+00,5.674749e+00,2.929737e+02,2.800000e-01,1.360000e+00,9.700000e+00,8.335218e-02,3.147500e+02,False,False,7.605251e+02,9.709200e-01,3.286900e-02,5.747716e+02,9.048000e-12,1.248737e-01,8.905000e+02,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Myiopsitta_monachus,7.293644e+00,1.358169e+01,1.268063e+03,2.800000e-01,4.760000e+00,8.170000e+01,2.439941e-01,3.119500e+02,False,False,1.079959e+04,9.749800e-01,2.772300e-02,9.497057e+03,8.871000e-16,8.553593e-03,3.284000e+04,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Myiozetetes_similis,3.164247e+00,1.082608e+01,4.927286e+02,2.800000e-01,2.300000e+00,2.710000e+01,6.758285e-02,3.147500e+02,False,False,9.926106e+02,9.570500e-01,3.143500e-02,5.614859e+02,4.143000e-13,5.319393e-02,4.352000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Myrmecocichla_formicivora,2.960102e+00,9.162535e+00,6.658494e+02,2.800000e-01,4.400000e+00,4.600000e+01,9.011046e-02,3.147500e+02,False,False,1.187464e+03,9.444200e-01,4.258900e-02,5.434244e+02,1.706000e-12,6.441558e-02,1.001000e+04,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Myuchelys_bellii,2.217920e+01,4.732933e+03,1.320772e+04,3.000000e-01,2.255901e+00,3.200000e+03,4.247516e-02,2.911500e+02,False,False,3.609322e+02,7.978600e-01,4.486300e-02,2.496150e+01,1.467000e-09,2.026552e-03,3.013000e+06,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
Natator_depressus,2.854085e+01,4.514636e+03,1.687048e+04,3.000000e-01,1.615534e+01,9.480000e+04,3.481089e-01,2.981500e+02,False,False,7.862490e+02,8.459400e-01,1.261900e-01,1.837570e+01,1.874000e-11,6.340058e-04,5.899000e+07,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True
Natrix_maura,2.140825e+01,2.222695e+03,1.320772e+04,3.000000e-01,2.550000e+00,3.840000e+02,4.997078e-02,2.991500e+02,False,False,1.501635e+02,5.644000e-01,5.774800e-02,1.317400e+01,6.348000e-10,2.674961e-02,4.501000e+05,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
Natrix_natrix,3.390446e+01,1.981158e+03,8.805146e+03,3.000000e-01,3.000000e+00,8.500000e+02,9.085596e-02,2.991500e+02,False,False,3.007275e+02,6.446200e-01,2.408000e-02,2.891200e+01,5.384000e-09,1.721062e-02,2.825000e+05,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True
Necrosyrtes_monachus,7.919782e+00,2.569888e+01,2.182789e+03,2.800000e-01,8.000000e+01,2.500000e+03,1.695079e-02,3.116500e+02,False,False,5.887226e+03,9.971200e-01,7.535100e-02,1.009245e+03,1.867000e-15,3.967025e-03,1.304000e+05,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
Necturus_maculosus,6.000000e+01,3.576393e+03,1.992623e+04,2.800000e-01,8.710000e-02,4.530000e+02,1.160280e-01,2.881500e+02,False,False,1.997983e+02,9.582600e-01,2.087300e-02,2.571020e+01,3.316000e-09,6.666667e-04,1.941000e+04,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Neophema_chrysogaster,5.983228e+00,1.164022e+01,8.849144e+02,2.800000e-01,2.500000e+00,4.590000e+01,7.627857e-02,3.116500e+02,False,False,1.120569e+03,9.913100e-01,8.261100e-02,4.513190e+02,1.017000e-14,2.163077e-02,4.550000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Neophron_percnopterus,6.788384e+00,1.891050e+01,2.182789e+03,2.800000e-01,1.500000e+02,2.026000e+03,3.390158e-02,3.116500e+02,False,False,1.832809e+04,9.940800e-01,1.445100e-01,3.921986e+03,9.596000e-22,4.347200e-03,5.553000e+05,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False
Nestor_notabilis,6.769757e+00,1.545838e+01,3.312296e+03,2.800000e-01,1.870000e+01,9.220000e+02,5.675821e-02,3.119500e+02,False,False,2.706679e+04,9.981900e-01,1.146400e-01,9.220148e+03,7.161000e-25,1.281392e-03,4.396000e+04,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Neurergus_crocatus,7.225466e+01,2.416517e+03,7.618852e+03,2.800000e-01,4.200000e-03,8.870000e+00,2.479402e-01,2.881500e+02,False,False,1.086615e+02,9.341700e-01,2.050300e-02,5.990460e+01,1.367000e-08,4.094488e-04,3.048000e+03,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
Neurergus_kaiseri,2.809903e+01,2.372361e+03,7.032787e+03,2.800000e-01,1.679028e-01,2.124173e+01,2.559441e-01,2.881500e+02,False,False,4.398383e+02,4.873600e-01,8.550300e-02,1.131245e+02,3.370000e-09,7.402863e-04,2.445000e+05,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
Neurergus_microspilotus,2.933642e+01,1.787533e+03,8.204918e+03,2.800000e-01,1.272642e-01,2.782160e+01,1.842797e-01,2.881500e+02,False,False,4.293526e+02,4.832500e-01,8.550300e-02,6.765510e+01,4.756000e-09,3.781620e-03,3.123000e+05,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
Nimbaphrynoides_occidentalis,3.310976e+02,1.651870e+03,3.081801e+03,2.800000e-01,2.600000e-02,1.940000e+00,8.404176e-02,2.881500e+02,False,False,1.191458e+02,4.851500e-01,2.022000e-02,5.685410e+01,2.258000e-08,8.463878e-03,1.315000e+04,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True
Ninox_novaeseelandiae,6.788458e+00,1.297791e+01,1.559888e+03,2.800000e-01,1.600000e+01,1.900000e+02,3.718215e-02,3.126500e+02,False,False,1.503235e+04,9.953400e-01,5.065400e-02,9.485422e+03,6.921000e-16,8.354787e-03,2.486000e+04,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Ninox_strenua,9.775379e+00,1.861745e+01,3.281144e+02,2.800000e-01,4.300000e+01,1.252500e+03,3.718215e-02,3.126500e+02,False,False,2.005982e+04,9.977600e-01,9.224000e-02,6.022956e+03,2.200000e-11,2.059632e-03,9.458000e+04,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Nipponia_nippon,4.943370e+00,1.188786e+01,1.453250e+03,2.800000e-01,5.420000e+01,1.900000e+03,1.331498e-01,3.121500e+02,False,False,8.122873e+03,9.896700e-01,6.290900e-02,1.797059e+03,1.025000e-14,9.972949e-03,1.109000e+05,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Numenius_arquata,5.352620e+00,1.113255e+01,1.490836e+03,2.800000e-01,5.000000e+01,8.285000e+02,8.532128e-02,3.141500e+02,False,False,3.109513e+03,9.867100e-01,6.347000e-02,6.686252e+02,2.834000e-13,2.409694e-02,8.748000e+04,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Numenius_phaeopus,4.088807e+00,6.272334e+00,1.134535e+03,2.800000e-01,3.500000e+01,3.657000e+02,8.532128e-02,3.141500e+02,False,False,3.057345e+03,9.896300e-01,9.347000e-02,7.600775e+02,3.332000e-13,7.078775e-02,1.828000e+04,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Numenius_tahitiensis,3.082627e+00,7.835011e+00,1.115783e+03,2.800000e-01,3.760000e+01,4.630000e+02,8.532128e-02,3.141500e+02,False,False,1.864502e+04,9.933900e-01,9.423800e-02,7.591203e+03,3.605000e-21,6.355752e-03,1.130000e+05,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
Numida_meleagris,6.909120e+00,3.278283e+01,5.781983e+02,2.800000e-01,2.580000e+01,1.578000e+03,1.867871e-01,3.138500e+02,False,False,4.997054e+03,9.640600e-01,1.926700e-02,1.433000e+03,1.205000e-11,1.874450e-03,6.818000e+05,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Nycticorax_nycticorax,5.994978e+00,1.240548e+01,1.134953e+03,2.800000e-01,3.070000e+01,5.900000e+02,7.436430e-02,3.126500e+02,False,False,9.571395e+03,9.954100e-01,1.201300e-01,2.693199e+03,4.666000e-13,4.291744e-03,7.582000e+04,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True
Nymphicus_hollandicus,5.840770e+00,1.093206e+01,2.064800e+03,2.800000e-01,5.000000e+00,8.650000e+01,7.237988e-02,3.116500e+02,False,False,8.931334e+03,9.931300e-01,2.919000e-02,7.306405e+03,1.893000e-18,1.310045e-02,5.525000e+03,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
Oceanites_oceanicus,7.877604e+00,1.557617e+01,1.960449e+03,2.800000e-01,6.500000e+00,5.800000e+01,1.530262e-02,3.105500e+02,False,False,4.806354e+03,9.971700e-01,7.246500e-02,2.683662e+03,2.325000e-15,1.171429e-02,5.530000e+03,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True
Oceanodroma_castro,1.862846e+01,2.881371e+01,2.027791e+03,2.800000e-01,7.500000e+00,9.000000e+01,1.775331e-02,3.121500e+02,False,False,2.623836e+03,9.932500e-01,1.649800e-02,1.718060e+03,9.868000e-14,2.702337e-02,5.177000e+03,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Oceanodroma_furcata,1.862846e+01,2.865939e+01,1.013895e+03,2.800000e-01,9.000000e+00,9.500000e+01,1.775331e-02,3.121500e+02,False,False,2.603950e+03,9.958100e-01,6.700100e-02,1.085999e+03,1.557000e-13,1.061514e-02,1.268000e+04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Oceanodroma_leucorhoa,1.813792e+01,2.894046e+01,2.027791e+03,2.800000e-01,8.500000e+00,8.700000e+01,1.775331e-02,3.121500e+02,False,False,2.891571e+03,9.930500e-01,3.086700e-02,1.612101e+03,1.389000e-14,1.680556e-02,1.224000e+04,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Oceanodroma_microsoma,1.813792e+01,3.171826e+01,2.027791e+03,2.800000e-01,4.000000e+00,3.000000e+01,1.775331e-02,3.121500e+02,False,False,2.395573e+03,9.899000e-01,2.380700e-02,1.932664e+03,7.146000e-15,1.522455e-02,9.419000e+03,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Oceanodroma_tristrami,1.683295e+01,3.059847e+01,1.689826e+03,2.800000e-01,9.000000e+00,1.300000e+02,1.775331e-02,3.121500e+02,False,False,8.684151e+03,9.947300e-01,2.021300e-02,6.867853e+03,1.386000e-13,7.197898e-03,1.713000e+04,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Oenanthe_familiaris,2.704921e+00,7.812807e+00,4.483386e+02,2.800000e-01,2.000000e+00,1.600000e+01,6.758285e-02,3.147500e+02,False,False,1.210842e+03,9.559700e-01,3.230100e-02,8.564135e+02,2.357000e-13,9.417870e-02,2.216000e+03,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Oenanthe_oenanthe,2.858030e+00,6.506520e+00,4.483386e+02,2.800000e-01,2.800000e+00,2.500000e+01,9.011046e-02,3.147500e+02,False,False,1.362917e+03,9.631400e-01,3.724800e-02,8.468904e+02,2.319000e-13,1.021856e-01,2.425000e+03,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Onychoprion_anaethetus,8.371975e+00,1.602848e+01,8.624791e+02,2.800000e-01,2.340000e+01,1.333000e+02,2.075413e-02,3.138500e+02,False,False,4.546329e+03,9.903500e-01,3.513100e-02,2.423282e+03,2.017000e-14,2.732551e-02,3.066000e+04,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Onychoprion_fuscatus,8.371975e+00,1.576446e+01,1.724958e+03,2.800000e-01,2.340000e+01,2.000000e+02,2.075413e-02,3.138500e+02,False,False,2.578744e+03,9.949700e-01,8.965100e-02,7.765421e+02,1.862000e-22,1.635766e-02,2.891000e+04,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Opisthocomus_hoazin,5.675967e+00,8.376601e+00,1.689826e+03,2.800000e-01,2.090000e+01,7.500000e+02,4.438328e-02,3.121500e+02,False,False,4.457606e+03,9.971600e-01,6.055900e-02,1.127472e+03,7.546000e-14,5.161545e-02,2.538000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Oreophasis_derbianus,4.910725e+00,8.606970e+00,9.154806e+02,2.800000e-01,9.700000e+01,1.940000e+03,4.150825e-02,3.138500e+02,False,False,4.506666e+02,9.827100e-01,4.277800e-02,4.726920e+01,2.858000e-12,3.645639e-01,1.823000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Oreortyx_pictus,3.036201e+00,4.884323e+00,4.818319e+02,2.800000e-01,8.500000e+00,2.318500e+02,2.282954e-01,3.138500e+02,False,False,3.201924e+03,9.803100e-01,2.224000e-02,1.452243e+03,7.315000e-12,1.186161e-01,2.847000e+03,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Oreoscoptes_montanus,3.062175e+00,7.075514e+00,8.877992e+02,2.800000e-01,3.200000e+00,3.750000e+01,1.802209e-01,3.147500e+02,False,False,1.328278e+03,9.478800e-01,3.579700e-02,7.101230e+02,9.892000e-16,8.078964e-02,4.711000e+03,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False
Oriolus_sagittatus,3.470465e+00,9.308049e+00,3.151687e+02,2.800000e-01,7.000000e+00,9.800000e+01,6.307732e-02,3.147500e+02,False,False,1.729052e+03,9.750500e-01,3.861700e-02,7.302746e+02,2.338000e-11,6.065007e-02,5.784000e+03,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True
Ornithorhynchus_anatinus,1.685619e+01,2.664603e+02,2.820526e+03,3.000000e-01,4.700000e-01,2.400000e+03,1.602538e-02,3.051500e+02,False,False,1.599694e+03,9.986600e-01,7.601300e-02,1.960714e+02,1.042000e-17,2.136929e-05,6.748000e+04,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
Ortalis_vetula,3.036201e+00,5.544367e+00,4.240121e+02,2.800000e-01,5.300000e+01,5.420000e+02,8.301650e-02,3.138500e+02,False,False,1.299139e+03,9.740700e-01,3.407800e-02,2.885011e+02,2.088000e-11,2.413838e-01,1.532000e+04,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Orthotomus_sutorius,2.796786e+00,7.174974e+00,4.438996e+02,2.800000e-01,7.800000e-01,7.000000e+00,7.321475e-02,3.147500e+02,False,False,8.271328e+02,9.627800e-01,2.602600e-02,7.531892e+02,5.153000e-12,8.663045e-02,8.467000e+02,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
